N1 ,N2 ,N3 ,N4 ,N5,N6 ,N7 ,N8,N9 ,M1 ,M2,M3 
0.0801,0.2741,6.281590744,4.560247319,10.03499284,21.55835478,0.0591,0.0441,0.545565464,RAISE,RAISE,RAISE
0.1001,0.2751,6.519809675,3.753402093,10.03499284,0.275493424,0.0631,0.0471,0.625968633,RAISE,RAISE,RAISE
0.1201,0.2761,6.698079614,3.515183163,10.03499284,0.347408005,0.0671,0.0501,0.649707457,RAISE,RAISE,RAISE
0.1401,0.2771,6.741547776,3.336913224,10.03499284,0.381094202,0.0711,0.0531,0.667472286,RAISE,RAISE,RAISE
0.1601,0.2781,7.035202748,3.293445062,10.03499284,0.404058921,0.0751,0.0561,0.671803945,RAISE,RAISE,RAISE
0.1801,0.2791,7.709013978,2.99979009,10.03499284,0.427224539,0.0791,0.0591,0.701067042,RAISE,RAISE,RAISE
0.2001,0.2801,7.870414972,2.325978859,10.03499284,0.513970228,0.0831,0.0621,0.768213202,RAISE,RAISE,RAISE
0.2201,0.2811,8.499706014,2.164577866,10.03499284,0.676740026,0.0871,0.0651,0.784297019,RAISE,RAISE,RAISE
0.2401,0.2821,8.648483621,1.535286824,10.03499284,0.785345369,0.0911,0.0681,0.847006685,HOLD,RAISE,RAISE
0.2601,0.2821,8.841004516,1.386509217,10.03499284,1.126627739,0.0951,0.0711,0.861832565,HOLD,RAISE,RAISE
0.2801,0.2821,9.284047767,1.193988322,10.03499284,1.275289685,0.0991,0.0741,0.881017521,HOLD,RAISE,RAISE
0.3001,0.2821,10.17496361,0.750945071,10.03499284,1.555132089,0.1031,0.0771,0.925167354,HOLD,RAISE,RAISE
0.3201,0.2821,0.928446893,-0.139970771,10.03499284,2.709908887,0.1071,0.0801,1.013948268,HOLD,RAISE,HOLD
0.3401,0.2821,1.152519136,9.106545945,10.03499284,-1.326629674,0.1071,0.0801,0.092520932,RAISE,RAISE,RAISE
0.3601,0.2831,1.330413041,8.882473702,10.03499284,0.025311883,0.1111,0.0831,0.114850021,RAISE,RAISE,RAISE
0.3801,0.2841,1.378116059,8.704579796,10.03499284,0.029955913,0.1151,0.0861,0.132577378,RAISE,RAISE,RAISE
0.4001,0.2851,1.519130293,8.656876779,10.03499284,0.031664161,0.1191,0.0891,0.137331046,RAISE,HOLD,RAISE
0.4001,0.2861,1.899394868,8.515862545,10.03499284,0.035096498,0.1231,0.0921,0.151383296,RAISE,HOLD,RAISE
0.4001,0.2871,2.145886906,8.135597969,10.03499284,0.044608397,0.1271,0.0951,0.189277152,RAISE,HOLD,RAISE
0.4001,0.2881,2.492843294,7.889105932,10.03499284,0.052753022,0.1311,0.0981,0.213840402,RAISE,HOLD,RAISE
0.4001,0.2891,2.610197765,7.542149544,10.03499284,0.063197105,0.1351,0.1011,0.248415055,RAISE,HOLD,RAISE
0.4001,0.2901,3.358169284,7.424795073,10.03499284,0.069216282,0.1391,0.1041,0.260109579,RAISE,HOLD,RAISE
0.4001,0.2911,3.531056081,6.676823554,10.03499284,0.090458235,0.1431,0.1071,0.334645907,RAISE,HOLD,RAISE
0.4001,0.2921,4.136505885,6.503936757,10.03499284,0.105770538,0.1471,0.1101,0.3518743,RAISE,HOLD,RAISE
0.4001,0.2931,4.309984995,5.898486953,10.03499284,0.127200065,0.1511,0.1131,0.412208155,RAISE,HOLD,RAISE
0.4001,0.2941,5.191539456,5.725007842,10.03499284,0.146138663,0.1551,0.1161,0.429495573,RAISE,HOLD,RAISE
0.4001,0.2951,5.671961593,4.843453382,10.03499284,0.181363575,0.1591,0.1191,0.517343614,RAISE,HOLD,RAISE
0.4001,0.2961,6.495941252,4.363031245,10.03499284,0.234211466,0.1631,0.1221,0.5652183,RAISE,HOLD,RAISE
0.4001,0.2971,7.358921007,3.539051586,10.03499284,0.297771934,0.1671,0.1251,0.647328938,RAISE,HOLD,RAISE
0.4001,0.2981,7.551963338,2.676071831,10.03499284,0.415869666,0.1711,0.1281,0.733325985,RAISE,HOLD,RAISE
0.4001,0.2991,8.20411786,2.4830295,10.03499284,0.564406624,0.1751,0.1311,0.752562903,RAISE,HOLD,RAISE
0.4001,0.3001,8.933191223,1.830874978,10.03499284,0.660815174,0.1791,0.1341,0.817550943,HOLD,HOLD,RAISE
0.4001,0.3001,9.885697341,1.101801615,10.03499284,0.975838474,0.1831,0.1371,0.890204046,HOLD,HOLD,RAISE
0.4001,0.3001,4.861026168,0.149295497,10.03499284,1.794460492,0.1871,0.1401,0.985122511,HOLD,STOP,HOLD
0.0001,0.3001,4.938285075,5.17396667,10.03499284,6.51195283,0.1871,0.1401,0.484407537,RAISE,HOLD,RAISE
0.0001,0.3011,5.387533531,5.096707763,10.03499284,0.190889713,0.1911,0.1431,0.492106487,RAISE,RAISE,RAISE
0.0201,0.3021,6.208173028,4.647459307,10.03499284,0.211412299,0.1951,0.1461,0.536874676,RAISE,RAISE,RAISE
0.0401,0.3031,6.864480742,3.82681981,10.03499284,0.267164169,0.1991,0.1491,0.618652462,RAISE,RAISE,RAISE
0.0601,0.3041,7.417881576,3.170512096,10.03499284,0.358756413,0.2031,0.1521,0.684054374,RAISE,RAISE,RAISE
0.0801,0.3051,8.325359579,2.617111262,10.03499284,0.467929555,0.2071,0.1551,0.739201482,RAISE,RAISE,RAISE
0.1001,0.3061,8.564026232,1.709633259,10.03499284,0.636225116,0.2111,0.1581,0.829632837,HOLD,RAISE,RAISE
0.1201,0.3061,8.829560875,1.470966606,10.03499284,1.001855362,0.2151,0.1611,0.853416277,HOLD,RAISE,RAISE
0.1401,0.3061,9.625407755,1.205431963,10.03499284,1.200511397,0.2191,0.1641,0.879877148,HOLD,RAISE,RAISE
0.1601,0.3061,4.8283771,0.409585082,10.03499284,1.597005563,0.2231,0.1671,0.959184317,HOLD,RAISE,RAISE
0.1801,0.3061,5.488373055,5.206615738,10.03499284,2.357691872,0.2271,0.1701,0.481154016,RAISE,RAISE,RAISE
0.2001,0.3071,5.615891528,4.546619783,10.03499284,0.21082305,0.2311,0.1731,0.546923465,RAISE,RAISE,RAISE
0.2201,0.3081,6.148003009,4.41910131,10.03499284,0.247035899,0.2351,0.1761,0.559630846,RAISE,RAISE,RAISE
0.2401,0.3091,7.082918872,3.886989829,10.03499284,0.278246755,0.2391,0.1791,0.612656442,RAISE,RAISE,RAISE
0.2601,0.3101,7.770687483,2.952073966,10.03499284,0.364442367,0.2431,0.1821,0.705822016,RAISE,RAISE,RAISE
0.2801,0.3111,8.43330529,2.264305355,10.03499284,0.526456151,0.2471,0.1851,0.774359046,RAISE,RAISE,RAISE
0.3001,0.3121,9.056837737,1.601687548,10.03499284,0.744891167,0.2511,0.1881,0.840389767,HOLD,RAISE,RAISE
0.3201,0.3121,9.685638276,0.978155101,10.03499284,1.130911925,0.2551,0.1911,0.902525581,HOLD,RAISE,RAISE
0.3401,0.3121,9.489359975,0.349354562,10.03499284,1.980389054,0.2591,0.1941,0.965186367,HOLD,RAISE,RAISE
0.3601,0.3121,9.873632556,0.545632863,10.03499284,5.432509547,0.2631,0.1971,0.94562698,HOLD,RAISE,RAISE
0.3801,0.3121,10.78177612,0.161360282,10.03499284,3.619148785,0.2671,0.2001,0.983920239,HOLD,RAISE,HOLD
0.4001,0.3121,4.458335053,-0.74678328,10.03499284,13.36360598,0.2671,0.2001,1.074417919,HOLD,RAISE,RAISE
0.4201,0.3121,5.256892419,5.576657785,10.03499284,-1.19401041,0.2711,0.2031,0.444278847,RAISE,RAISE,RAISE
0.4401,0.3131,6.175278823,4.778100419,10.03499284,0.188532007,0.2751,0.2061,0.523856121,RAISE,HOLD,RAISE
0.4401,0.3141,6.478636075,3.859714015,10.03499284,0.258482589,0.2791,0.2091,0.615374512,RAISE,HOLD,RAISE
0.4401,0.3151,6.995172892,3.556356763,10.03499284,0.335705498,0.2831,0.2121,0.645604454,RAISE,HOLD,RAISE
0.4401,0.3161,7.34109745,3.039819946,10.03499284,0.393389829,0.2871,0.2151,0.697078015,RAISE,HOLD,RAISE
0.4401,0.3171,7.58191264,2.693895388,10.03499284,0.482995545,0.2911,0.2181,0.731549845,RAISE,HOLD,RAISE
0.4401,0.3181,8.411502031,2.453080198,10.03499284,0.562895848,0.2951,0.2211,0.755547389,RAISE,HOLD,RAISE
0.4401,0.3191,8.659772619,1.623490806,10.03499284,0.685791034,0.2991,0.2241,0.838217044,HOLD,HOLD,RAISE
0.4401,0.3191,9.125328061,1.375220219,10.03499284,1.066808951,0.3031,0.2271,0.862957529,HOLD,HOLD,RAISE
0.4401,0.3191,6.776082024,0.909664777,10.03499284,1.327107897,0.3071,0.2301,0.90935073,HOLD,HOLD,RAISE
0.4401,0.3191,7.521284494,3.258910814,10.03499284,1.489797604,0.3111,0.2331,0.675245327,RAISE,HOLD,RAISE
0.4401,0.3201,8.272487369,2.513708344,10.03499284,0.461582714,0.3151,0.2361,0.749505716,RAISE,HOLD,RAISE
0.4401,0.3211,8.832196991,1.762505469,10.03499284,0.658189912,0.3191,0.2391,0.824364053,HOLD,HOLD,RAISE
0.4401,0.3211,9.828467021,1.202795847,10.03499284,1.002232009,0.3231,0.2421,0.88013984,HOLD,HOLD,RAISE
0.4401,0.3211,9.877202531,0.206525817,10.03499284,1.634270196,0.3271,0.2451,0.979419436,HOLD,HOLD,STOP
0.4401,0.3211,10.22790845,0.157790307,10.03499284,9.565102004,0.0001,0.0001,0.984275992,HOLD,STOP,HOLD
0.0001,0.3211,2.48096897,-0.192915614,10.03499284,12.9639249,0.0001,0.0001,1.01922429,HOLD,STOP,HOLD
0.0001,0.3211,3.363359981,7.554023868,10.03499284,-2.572076903,0.0001,0.0001,0.247231763,RAISE,RAISE,RAISE
0.0201,0.3221,3.984280345,6.671632857,10.03499284,0.089048169,0.0041,0.0031,0.335163167,RAISE,RAISE,RAISE
0.0401,0.3231,4.066435297,6.050712492,10.03499284,0.119439437,0.0081,0.0061,0.397038684,RAISE,RAISE,RAISE
0.0601,0.3241,4.454995513,5.968557541,10.03499284,0.134411784,0.0121,0.0091,0.405225531,RAISE,RAISE,RAISE
0.0801,0.3251,5.312518997,5.579997325,10.03499284,0.14928215,0.0161,0.0121,0.443946058,RAISE,RAISE,RAISE
0.1001,0.3261,5.75087469,4.72247384,10.03499284,0.190412959,0.0201,0.0151,0.529399381,RAISE,RAISE,RAISE
0.1201,0.3271,6.050626143,4.284118147,10.03499284,0.24355348,0.0241,0.0181,0.573082092,RAISE,RAISE,RAISE
0.1401,0.3281,6.647432712,3.984366695,10.03499284,0.282467753,0.0281,0.0211,0.602952712,RAISE,RAISE,RAISE
0.1601,0.3291,6.925260892,3.387560126,10.03499284,0.333675749,0.0321,0.0241,0.662425257,RAISE,RAISE,RAISE
0.1801,0.3301,7.143689515,3.109731946,10.03499284,0.408864235,0.0361,0.0271,0.690111194,RAISE,RAISE,RAISE
0.2001,0.3311,7.901105144,2.891303323,10.03499284,0.459440855,0.0401,0.0301,0.711877889,RAISE,RAISE,RAISE
0.2201,0.3321,8.670484372,2.133887694,10.03499284,0.546542805,0.0441,0.0331,0.787355335,RAISE,RAISE,RAISE
0.2401,0.3331,9.058613588,1.364508466,10.03499284,0.812646738,0.0481,0.0361,0.864024969,HOLD,RAISE,RAISE
0.2601,0.3331,9.987369281,0.976379249,10.03499284,1.327747509,0.0521,0.0391,0.902702546,HOLD,RAISE,RAISE
0.2801,0.3331,1.592171227,0.047623556,10.03499284,2.04579712,0.0561,0.0421,0.995254251,HOLD,RAISE,HOLD
0.3001,0.3331,2.435921047,8.44282161,10.03499284,6.686486038,0.0561,0.0421,0.15866192,RAISE,RAISE,RAISE
0.3201,0.3341,3.227905228,7.59907179,10.03499284,0.057703956,0.0601,0.0451,0.242742679,RAISE,RAISE,RAISE
0.3401,0.3351,3.67682697,6.80708761,10.03499284,0.08495525,0.0641,0.0481,0.321664926,RAISE,RAISE,RAISE
0.3601,0.3361,4.147849262,6.358165868,10.03499284,0.108029371,0.0681,0.0511,0.366400557,RAISE,RAISE,RAISE
0.3801,0.3371,4.639991574,5.887143576,10.03499284,0.130473138,0.0721,0.0541,0.413338537,RAISE,RAISE,RAISE
0.4001,0.3381,5.573624552,5.395001264,10.03499284,0.157631337,0.0761,0.0571,0.462381155,RAISE,RAISE,RAISE
0.4201,0.3391,6.530670128,4.461368286,10.03499284,0.206621807,0.0801,0.0601,0.555418887,RAISE,RAISE,RAISE
0.4401,0.3401,6.976315313,3.50432271,10.03499284,0.292765345,0.0841,0.0631,0.650789715,RAISE,RAISE,RAISE
0.4601,0.3411,7.171140233,3.058677525,10.03499284,0.398154844,0.0881,0.0661,0.695198833,RAISE,RAISE,RAISE
0.4801,0.3421,7.823363878,2.863852605,10.03499284,0.468904628,0.0921,0.0691,0.714613388,RAISE,HOLD,RAISE
0.4801,0.3431,8.554630683,2.21162896,10.03499284,0.546352411,0.0961,0.0721,0.779608317,RAISE,HOLD,RAISE
0.4801,0.3441,8.637084244,1.480362155,10.03499284,0.773604509,0.1001,0.0751,0.852479999,HOLD,HOLD,RAISE
0.4801,0.3441,8.849194927,1.397908593,10.03499284,1.16688801,0.1041,0.0781,0.860696603,HOLD,HOLD,RAISE
0.4801,0.3441,9.348917903,1.185797911,10.03499284,1.266062026,0.1081,0.0811,0.881833706,HOLD,HOLD,RAISE
0.4801,0.3441,9.623179218,0.686074935,10.03499284,1.576814703,0.1121,0.0841,0.931631746,HOLD,HOLD,RAISE
0.4801,0.3441,5.009074651,0.41181362,10.03499284,2.805285174,0.1161,0.0871,0.958962241,HOLD,HOLD,RAISE
0.4801,0.3441,5.454384849,5.025918187,10.03499284,2.432690134,0.1201,0.0901,0.49916076,RAISE,HOLD,RAISE
0.4801,0.3451,5.466374678,4.580607989,10.03499284,0.217050284,0.1241,0.0931,0.543536496,RAISE,HOLD,RAISE
0.4801,0.3461,5.618675306,4.56861816,10.03499284,0.238674634,0.1281,0.0961,0.544731298,RAISE,HOLD,RAISE
0.4801,0.3471,5.628535296,4.416317531,10.03499284,0.24596826,0.1321,0.0991,0.559908253,RAISE,HOLD,RAISE
0.4801,0.3481,5.634961981,4.406457542,10.03499284,0.25489722,0.1361,0.1021,0.560890813,RAISE,HOLD,RAISE
0.4801,0.3491,5.898196693,4.400030856,10.03499284,0.255759277,0.1401,0.1051,0.561531241,RAISE,HOLD,RAISE
0.4801,0.3501,6.895238483,4.136796144,10.03499284,0.26809797,0.1441,0.1081,0.58776292,RAISE,HOLD,RAISE
0.4801,0.3511,7.167107982,3.139754354,10.03499284,0.333361289,0.1481,0.1111,0.687119422,RAISE,HOLD,RAISE
0.4801,0.3521,7.939716554,2.867884856,10.03499284,0.456539409,0.1521,0.1141,0.714211569,RAISE,HOLD,RAISE
0.4801,0.3531,8.21018832,2.095276283,10.03499284,0.553698419,0.1561,0.1171,0.791203012,RAISE,HOLD,RAISE
0.4801,0.3541,8.783162009,1.824804518,10.03499284,0.783685511,0.1601,0.1201,0.818155872,HOLD,HOLD,RAISE
0.4801,0.3541,9.129071069,1.251830828,10.03499284,0.962641414,0.1641,0.1231,0.875253441,HOLD,HOLD,RAISE
0.4801,0.3541,9.398164777,0.905921769,10.03499284,1.458515138,0.1681,0.1261,0.909723725,HOLD,HOLD,RAISE
0.4801,0.3541,8.749382746,0.636828061,10.03499284,2.074829218,0.1721,0.1291,0.936539261,HOLD,HOLD,RAISE
0.4801,0.3541,8.870492742,1.285610092,10.03499284,2.747800635,0.1761,0.1321,0.871887294,HOLD,HOLD,RAISE
0.4801,0.3541,9.840467696,1.164500096,10.03499284,1.379966259,0.1801,0.1351,0.883956061,HOLD,HOLD,RAISE
0.4801,0.3541,10.14848312,0.194525142,10.03499284,1.690075893,0.1841,0.1381,0.980615318,HOLD,STOP,HOLD
0.0001,0.3541,10.00799555,-0.113490278,10.03499284,10.43410947,0.1841,0.1381,1.011309453,HOLD,STOP,HOLD
0.0001,0.3541,9.306546191,0.026997292,10.03499284,-17.63674513,0.1841,0.1381,0.997309685,HOLD,RAISE,HOLD
0.0201,0.3541,6.022617099,0.728446647,10.03499284,68.94429393,0.1841,0.1381,0.927409351,HOLD,RAISE,RAISE
0.0401,0.3541,6.728760716,4.012375739,10.03499284,1.653550641,0.1881,0.1411,0.600161574,RAISE,RAISE,RAISE
0.0601,0.3551,7.497524454,3.306232122,10.03499284,0.335400329,0.1921,0.1441,0.670529698,RAISE,RAISE,RAISE
0.0801,0.3561,7.802032508,2.537468384,10.03499284,0.453538903,0.1961,0.1471,0.747137998,RAISE,RAISE,RAISE
0.1001,0.3571,8.021376327,2.23296033,10.03499284,0.614946185,0.2001,0.1501,0.777482618,RAISE,RAISE,RAISE
0.1201,0.3581,8.18026769,2.013616511,10.03499284,0.718452202,0.2041,0.1531,0.799340513,RAISE,RAISE,RAISE
0.1401,0.3591,8.930753074,1.854725148,10.03499284,0.812495095,0.2081,0.1561,0.815174243,HOLD,RAISE,RAISE
0.1601,0.3591,8.949397229,1.104239764,10.03499284,0.963027118,0.2121,0.1591,0.889961081,HOLD,RAISE,RAISE
0.1801,0.3591,9.264008372,1.085595609,10.03499284,1.620915588,0.2161,0.1621,0.891818995,HOLD,RAISE,RAISE
0.2001,0.3591,9.464600976,0.770984466,10.03499284,1.706714415,0.2201,0.1651,0.923170402,HOLD,RAISE,RAISE
0.2201,0.3591,9.487577548,0.570391862,10.03499284,2.455198877,0.2241,0.1681,0.943159714,HOLD,RAISE,RAISE
0.2401,0.3591,0.71014803,0.547415289,10.03499284,3.326687555,0.2281,0.1711,0.945449359,HOLD,RAISE,RAISE
0.2601,0.3591,1.678410082,9.324844808,10.03499284,0.259454949,0.2321,0.1741,0.070767169,RAISE,RAISE,RAISE
0.2801,0.3601,1.895331136,8.356582756,10.03499284,0.035998671,0.2361,0.1771,0.167255733,RAISE,RAISE,RAISE
0.3001,0.3611,2.1793502,8.139661701,10.03499284,0.045361392,0.2401,0.1801,0.188872196,RAISE,RAISE,RAISE
0.3201,0.3621,2.797204344,7.855642638,10.03499284,0.053548913,0.2441,0.1831,0.217175063,RAISE,RAISE,RAISE
0.3401,0.3631,3.593606772,7.237788494,10.03499284,0.071215163,0.2481,0.1861,0.278745026,RAISE,RAISE,RAISE
0.3601,0.3641,4.094429188,6.441386066,10.03499284,0.099301238,0.2521,0.1891,0.358107557,RAISE,RAISE,RAISE
0.3801,0.3651,5.009927345,5.940563649,10.03499284,0.127128824,0.2561,0.1921,0.408015158,RAISE,RAISE,RAISE
0.4001,0.3661,5.379134798,5.025065493,10.03499284,0.168668417,0.2601,0.1951,0.499245732,RAISE,RAISE,RAISE
0.4201,0.3671,6.133133168,4.65585804,10.03499284,0.214092127,0.2641,0.1981,0.536037732,RAISE,RAISE,RAISE
0.4401,0.3681,6.185543633,3.90185967,10.03499284,0.26345877,0.2681,0.2011,0.611174643,RAISE,RAISE,RAISE
0.4601,0.3691,6.609031063,3.849449204,10.03499284,0.317056181,0.2721,0.2041,0.616397414,RAISE,RAISE,RAISE
0.4801,0.3701,6.77103483,3.425961775,10.03499284,0.343375414,0.2761,0.2071,0.658598483,RAISE,RAISE,RAISE
0.5001,0.3711,6.953580525,3.263958008,10.03499284,0.395277897,0.2801,0.2101,0.674742368,RAISE,RAISE,RAISE
0.5201,0.3721,7.097568212,3.081412313,10.03499284,0.42608272,0.2841,0.2131,0.692933282,RAISE,HOLD,RAISE
0.5201,0.3731,7.826775617,2.937424626,10.03499284,0.460669816,0.2881,0.2161,0.707281841,RAISE,HOLD,RAISE
0.5201,0.3741,8.115105099,2.20821722,10.03499284,0.532900524,0.2921,0.2191,0.779948301,RAISE,HOLD,RAISE
0.5201,0.3751,8.635177297,1.919887739,10.03499284,0.73499156,0.2961,0.2221,0.808680707,HOLD,HOLD,RAISE
0.5201,0.3751,9.426413852,1.399815541,10.03499284,0.899550231,0.3001,0.2251,0.860506573,HOLD,HOLD,RAISE
0.5201,0.3751,7.588873764,0.608578985,10.03499284,1.346808001,0.3041,0.2281,0.939354318,HOLD,HOLD,RAISE
0.5201,0.3751,7.620960745,2.446119073,10.03499284,2.493965104,0.3081,0.2311,0.756241074,RAISE,HOLD,RAISE
0.5201,0.3761,8.536994658,2.414032093,10.03499284,0.623106277,0.3121,0.2341,0.759438583,RAISE,HOLD,RAISE
0.5201,0.3771,8.584803958,1.49799818,10.03499284,0.707280958,0.3161,0.2371,0.850722546,HOLD,HOLD,RAISE
0.5201,0.3771,9.109469253,1.45018888,10.03499284,1.146170145,0.3201,0.2401,0.855486805,HOLD,HOLD,RAISE
0.5201,0.3771,9.382246916,0.925523585,10.03499284,1.256314867,0.3241,0.2431,0.907770379,HOLD,HOLD,RAISE
0.5201,0.3771,7.175161213,0.652745922,10.03499284,2.027446316,0.3281,0.2461,0.934953026,HOLD,HOLD,RAISE
0.5201,0.3771,7.829577246,2.859831625,10.03499284,2.198454551,0.3321,0.2491,0.715014084,RAISE,HOLD,RAISE
0.5201,0.3781,7.857324078,2.205415592,10.03499284,0.54755512,0.3361,0.2521,0.780227487,RAISE,HOLD,RAISE
0.5201,0.3791,8.293473717,2.17766876,10.03499284,0.712548157,0.3401,0.2551,0.782992495,RAISE,HOLD,RAISE
0.5201,0.3801,8.519668991,1.741519121,10.03499284,0.761683675,0.3441,0.2581,0.82645537,HOLD,HOLD,RAISE
0.5201,0.3801,9.041085608,1.515323847,10.03499284,0.978418082,0.3481,0.2611,0.848996021,HOLD,HOLD,RAISE
0.5201,0.3801,9.284574425,0.993907229,10.03499284,1.193287577,0.3521,0.2641,0.900955861,HOLD,HOLD,RAISE
0.5201,0.3801,2.099040191,0.750418413,10.03499284,1.868297996,0.3561,0.2671,0.925219836,HOLD,HOLD,RAISE
0.5201,0.3801,3.097293904,7.935952647,10.03499284,0.559431953,0.3601,0.2701,0.209172067,RAISE,HOLD,RAISE
0.5201,0.3811,3.609026034,6.937698934,10.03499284,0.078057268,0.3641,0.2731,0.308649339,RAISE,HOLD,RAISE
0.5201,0.3821,4.399973952,6.425966804,10.03499284,0.10404101,0.3681,0.2761,0.359644107,RAISE,HOLD,RAISE
0.5201,0.3831,4.87673105,5.635018886,10.03499284,0.136943563,0.3721,0.2791,0.438463088,RAISE,HOLD,RAISE
0.5201,0.3841,5.023627548,5.158261788,10.03499284,0.173086591,0.3761,0.2821,0.485972549,RAISE,HOLD,RAISE
0.5201,0.3851,5.298715983,5.01136529,10.03499284,0.19477986,0.3801,0.2851,0.500610975,RAISE,HOLD,RAISE
0.5201,0.3861,6.15506254,4.736276854,10.03499284,0.21146796,0.3841,0.2881,0.528023893,RAISE,HOLD,RAISE
0.5201,0.3871,6.572112122,3.879930298,10.03499284,0.259911434,0.3881,0.2911,0.613359934,RAISE,HOLD,RAISE
0.5201,0.3881,7.108940727,3.462880716,10.03499284,0.338774752,0.3921,0.2941,0.654919463,RAISE,HOLD,RAISE
0.5201,0.3891,7.824078798,2.926052111,10.03499284,0.41057959,0.3961,0.2971,0.708415127,RAISE,HOLD,RAISE
0.5201,0.3901,8.325910877,2.210914039,10.03499284,0.534787386,0.4001,0.3001,0.77967956,RAISE,HOLD,RAISE
0.5201,0.3911,8.559090224,1.70908196,10.03499284,0.753164594,0.4041,0.3031,0.829687775,HOLD,HOLD,RAISE
0.5201,0.3911,8.947192322,1.475902614,10.03499284,1.001600909,0.4081,0.3061,0.852924398,HOLD,HOLD,RAISE
0.5201,0.3911,9.322678316,1.087800516,10.03499284,1.212436679,0.4121,0.3091,0.891599273,HOLD,HOLD,RAISE
0.5201,0.3911,10.21309244,0.712314521,10.03499284,1.7140419,0.4161,0.3121,0.929016938,HOLD,HOLD,RAISE
0.5201,0.3911,9.640866181,-0.178099598,10.03499284,2.867579455,0.4201,0.3151,1.017747855,HOLD,STOP,HOLD
0.0001,0.3911,3.544552014,0.394126657,10.03499284,-10.82637612,0.4201,0.3151,0.960724769,HOLD,HOLD,RAISE
0.0001,0.3911,4.186153187,6.490440824,10.03499284,1.798686767,0.4241,0.3181,0.353219187,RAISE,RAISE,RAISE
0.0201,0.3921,4.905127271,5.848839651,10.03499284,0.128994418,0.4281,0.3211,0.417155573,RAISE,RAISE,RAISE
0.0401,0.3931,5.722742265,5.129865567,10.03499284,0.167729928,0.4321,0.3241,0.488802269,RAISE,RAISE,RAISE
0.0601,0.3941,6.002013449,4.312250573,10.03499284,0.223114707,0.4361,0.3271,0.57027866,RAISE,RAISE,RAISE
0.0801,0.3951,6.338761483,4.032979388,10.03499284,0.278370347,0.4401,0.3301,0.598108394,RAISE,RAISE,RAISE
0.1001,0.3961,6.659690512,3.696231354,10.03499284,0.314346337,0.4441,0.3331,0.631665771,RAISE,RAISE,RAISE
0.1201,0.3971,6.740499069,3.375302326,10.03499284,0.360350307,0.4481,0.3361,0.663646763,RAISE,RAISE,RAISE
0.1401,0.3981,6.855827338,3.294493769,10.03499284,0.399401204,0.4521,0.3391,0.67169944,RAISE,RAISE,RAISE
0.1601,0.3991,7.830080765,3.1791655,10.03499284,0.416199138,0.4561,0.3421,0.683192051,RAISE,RAISE,RAISE
0.1801,0.4001,8.20237551,2.204912073,10.03499284,0.492587175,0.4601,0.3451,0.780277664,RAISE,RAISE,RAISE
0.2001,0.4011,8.484285624,1.832617327,10.03499284,0.744009306,0.4641,0.3481,0.817377316,HOLD,RAISE,RAISE
0.2201,0.4011,8.532776052,1.550707214,10.03499284,0.925920049,0.4681,0.3511,0.845470023,HOLD,RAISE,RAISE
0.2401,0.4011,8.706982923,1.502216786,10.03499284,1.100501239,0.4721,0.3541,0.850302157,HOLD,RAISE,RAISE
0.2601,0.4011,9.202819374,1.328009915,10.03499284,1.159217898,0.4761,0.3571,0.867662096,HOLD,RAISE,RAISE
0.2801,0.4011,9.355239041,0.832173463,10.03499284,1.385956426,0.4801,0.3601,0.917072839,HOLD,RAISE,RAISE
0.3001,0.4011,7.982097771,0.679753797,10.03499284,2.248386773,0.4841,0.3631,0.932261656,HOLD,RAISE,RAISE
0.3201,0.4011,8.511703929,2.052895067,10.03499284,2.34852613,0.4881,0.3661,0.795426355,RAISE,RAISE,RAISE
0.3401,0.4021,9.404733807,1.523288909,10.03499284,0.829239065,0.4921,0.3691,0.848202292,HOLD,RAISE,RAISE
0.3601,0.4021,6.02434172,0.630259031,10.03499284,1.234793183,0.4961,0.3721,0.937193873,HOLD,RAISE,RAISE
0.3801,0.4021,6.028174247,4.010651117,10.03499284,1.91170342,0.5001,0.3751,0.600333435,RAISE,RAISE,RAISE
0.4001,0.4031,6.459873816,4.006818591,10.03499284,0.300608259,0.5041,0.3781,0.600715351,RAISE,RAISE,RAISE
0.4201,0.4041,6.641039381,3.575119022,10.03499284,0.322444037,0.5081,0.3811,0.643734771,RAISE,RAISE,RAISE
0.4401,0.4051,7.639443874,3.393953457,10.03499284,0.37151431,0.5121,0.3841,0.661788154,RAISE,RAISE,RAISE
0.4601,0.4061,7.890492313,2.395548964,10.03499284,0.450179649,0.5161,0.3871,0.761280451,RAISE,RAISE,RAISE
0.4801,0.4071,8.478743652,2.144500525,10.03499284,0.658762766,0.5201,0.3901,0.786297752,RAISE,RAISE,RAISE
0.5001,0.4081,8.666971076,1.556249186,10.03499284,0.790742977,0.5241,0.3931,0.844917758,HOLD,RAISE,RAISE
0.5201,0.4081,9.52863589,1.368021762,10.03499284,1.113828191,0.5281,0.3961,0.863674864,HOLD,RAISE,RAISE
0.5401,0.4081,9.644546525,0.506356948,10.03499284,1.393053262,0.5321,0.3991,0.949540876,HOLD,RAISE,RAISE
0.5601,0.4081,10.53587999,0.390446313,10.03499284,3.809386468,0.5361,0.4021,0.961091521,HOLD,HOLD,RAISE
0.5601,0.4081,5.784536819,-0.500887152,10.03499284,5.39683928,0.5401,0.4051,1.049914052,HOLD,HOLD,RAISE
